date,vc_horiz_mean,coherence_vc,accel_mean,lf_mean,z_vc,z_coherence,z_accel,z_lf,TSI,TSI_30d,alert
2019-03-20,1.7652711265722034,0.9864599366865352,0.05068553071749508,3.057208665963902,-0.3418170956159331,1.0658172973612017,-0.552722048122355,-0.09821075959049021,0.018266848508105834,-0.3502855913660218,False
2019-03-21,1.5320951839032624,0.9815701050499133,0.03533301204602949,2.9733717105520188,-0.4135008124218221,1.0440415622192931,-0.6687257134473494,-0.11230659644267424,-0.03762289002313814,-0.3474352457617885,False
2019-03-22,1.24186108689784,0.9257470342204757,0.06027442913185312,2.8538043626448766,-0.5027255350883806,0.7954464171255841,-0.480268310315673,-0.13240992463090795,-0.07998933822734437,-0.32904617977911144,False
2019-03-23,1.178849467181809,0.9486404729129582,0.06802783516959411,2.5595769521970295,-0.5220967748977007,0.8973970556141144,-0.4216835570007281,-0.18187953567221712,-0.057065702989132876,-0.3158536400962389,False
2019-03-24,0.9747012884664971,0.5742334079857953,0.03881050911206189,2.4016622958000724,-0.5848566808380989,-0.7699382816707602,-0.6424497378599403,-0.20843034756900386,-0.5514187619844508,-0.29445277574764217,False
2019-03-25,1.9684054807425302,0.9564293492326281,0.06452685227197942,2.2062569823202294,-0.2793688629585577,0.9320830162758169,-0.4481369915839576,-0.24128461100604814,-0.009176862318186624,-0.2711279323098766,False
2019-03-26,2.5945258115490253,0.9769503427724898,0.08214314383414904,2.3357278227181486,-0.08688488726958246,1.0234685185549,-0.315028253247516,-0.21951616969758014,0.10050980208505536,-0.24997610396992118,False
2019-03-27,1.992194549151249,0.7400748023201807,0.07655210004938093,2.129306686801031,-0.2720555491433857,-0.03140195834547953,-0.3572741925559041,-0.2542225666610101,-0.22873856667644488,-0.2500904397870071,False
2019-03-28,2.6301824994331833,0.928548026298218,0.05131860330084317,1.8835823515744934,-0.07592319076149577,0.8079199880278406,-0.5479385502705248,-0.29553716501382316,-0.027869729504500798,-0.220808121426922,False
2019-03-29,2.428109800946552,0.9685248449884967,0.061678472843746626,1.7775927759032988,-0.13804504572954227,0.9859475113265772,-0.46965935289692207,-0.31335760898573783,0.016221375928593768,-0.18572904089848916,False
2019-03-30,2.0907836656979173,0.8999381173963453,0.10166151255349587,1.8095366054807358,-0.24174695800065324,0.6805123705517298,-0.16754741566890896,-0.30798676735694347,-0.009192192618693987,-0.1628773966326081,False
