date,station_id,station_name,latitude,longitude,east_mm,north_mm,up_mm
2022/02/06,950447,横浜,35.4437,139.638,-6.99999975040555,0.0999998301267623,2.299999818205833
2022/02/05,950447,横浜,35.4437,139.638,-4.699999932199717,2.199999988079071,0.3999997861683368
2022/02/05,950492,広島,34.3853,132.4553,-6.500000134110451,3.899999894201756,-2.599999774247408
2022/02/05,950456,静岡,34.9756,138.3826,-2.1000001579523087,-0.0999998301267623,-2.79999990016222
2022/02/05,950483,神戸,34.6901,135.1956,-12.899999972432852,2.400000113993883,-1.600000075995922
2022/02/05,950474,大阪,34.6937,135.5023,2.199999988079071,-1.199999824166298,-8.100000210106373
2022/02/05,950421,東京,35.6895,139.6917,-0.2999999560415745,5.399999674409628,1.0999999940395355
2022/02/05,950465,名古屋,35.1815,136.9066,-6.300000008195639,4.4999998062849045,-0.2999999560415745
2022/02/04,950456,静岡,34.9756,138.3826,-6.100000347942114,2.9000001959502697,3.5000001080334187
2022/02/04,950421,東京,35.6895,139.6917,2.1000001579523087,0.2999999560415745,2.3000002838671207
2022/02/04,950447,横浜,35.4437,139.638,-1.199999824166298,2.599999774247408,4.100000020116568
2022/02/04,950483,神戸,34.6901,135.1956,-6.99999975040555,2.599999774247408,1.39999995008111
2022/02/04,950465,名古屋,35.1815,136.9066,-4.599999636411667,0.5000000819563866,1.6999999061226845
2022/02/04,950492,広島,34.3853,132.4553,-9.89999994635582,3.399999812245369,1.999999862164259
2022/02/04,950474,大阪,34.6937,135.5023,-3.000000026077032,1.2000002898275852,0.0999998301267623
2022/02/03,950456,静岡,34.9756,138.3826,-6.400000303983688,3.200000151991844,2.9000001959502697
2022/02/03,950465,名古屋,35.1815,136.9066,-7.900000084191561,4.399999976158142,3.599999938160181
2022/02/03,950447,横浜,35.4437,139.638,-9.500000160187485,6.899999920278788,7.099999580532312
2022/02/03,950421,東京,35.6895,139.6917,-7.499999832361937,6.99999975040555,8.100000210106373
2022/02/03,950492,広島,34.3853,132.4553,-8.100000210106373,5.499999970197678,2.199999988079071
2022/02/03,950474,大阪,34.6937,135.5023,-6.500000134110451,2.800000365823508,0.8999998681247234
2022/02/03,950483,神戸,34.6901,135.1956,-10.400000028312206,5.2999998442828655,4.100000020116568
2022/02/02,950456,静岡,34.9756,138.3826,-3.4000002779066563,-0.2999999560415745,-1.9000000320374968
2022/02/02,950465,名古屋,35.1815,136.9066,-4.19999985024333,-0.599999912083149,-1.8000002019107342
2022/02/02,950474,大阪,34.6937,135.5023,-3.899999894201756,-1.6999999061226845,-3.200000151991844
2022/02/02,950483,神戸,34.6901,135.1956,-7.299999706447124,1.9000000320374968,0.5000000819563866
2022/02/02,950447,横浜,35.4437,139.638,-8.400000166147947,4.19999985024333,5.2999998442828655
2022/02/02,950421,東京,35.6895,139.6917,-1.6999999061226845,1.4999997802078724,4.100000020116568
2022/02/02,950492,広島,34.3853,132.4553,-5.400000140070915,1.999999862164259,-1.0000001639127731
2022/02/01,950465,名古屋,35.1815,136.9066,-4.799999762326479,3.899999894201756,1.0999999940395355
2022/02/01,950421,東京,35.6895,139.6917,-1.4999997802078724,3.799999598413706,5.70000009611249
2022/02/01,950447,横浜,35.4437,139.638,-7.400000002235174,7.699999958276749,5.899999756366015
2022/02/01,950474,大阪,34.6937,135.5023,-0.3999997861683368,-1.8999995663762093,-2.299999818205833
2022/02/01,950456,静岡,34.9756,138.3826,-2.600000239908695,1.2000002898275852,-0.0999998301267623
2022/02/01,950483,神戸,34.6901,135.1956,-5.2999998442828655,1.4999997802078724,0.599999912083149
2022/02/01,950492,広島,34.3853,132.4553,-9.40000033006072,5.2999998442828655,3.399999812245369
2022/01/31,950483,神戸,34.6901,135.1956,-2.79999990016222,-4.999999888241291,0.5000000819563866
2022/01/31,950474,大阪,34.6937,135.5023,1.0000001639127731,-9.399999864399431,-5.59999980032444
2022/01/31,950492,広島,34.3853,132.4553,-3.100000321865082,-3.4000002779066563,-1.0000001639127731
2022/01/31,950456,静岡,34.9756,138.3826,1.2999996542930603,-7.599999662488699,-2.399999648332596
2022/01/31,950421,東京,35.6895,139.6917,1.999999862164259,-3.200000151991844,-0.0999998301267623
2022/01/31,950447,横浜,35.4437,139.638,-2.599999774247408,-1.600000075995922,3.2999999821186066
2022/01/31,950465,名古屋,35.1815,136.9066,-1.9000000320374968,-3.399999812245369,1.0000001639127731
2022/01/30,950492,広島,34.3853,132.4553,-6.899999920278788,0.2999999560415745,-0.800000037997961
2022/01/30,950421,東京,35.6895,139.6917,-3.0999998562037945,2.399999648332596,3.6000004038214684
2022/01/30,950483,神戸,34.6901,135.1956,-5.70000009611249,2.1000001579523087,1.3000001199543476
2022/01/30,950447,横浜,35.4437,139.638,-8.200000040233135,4.599999636411667,3.999999724328518
2022/01/30,950465,名古屋,35.1815,136.9066,-4.599999636411667,0.5000000819563866,0.0999998301267623
2022/01/30,950474,大阪,34.6937,135.5023,-3.000000026077032,-2.0999996922910213,-3.599999938160181
2022/01/30,950456,静岡,34.9756,138.3826,-2.400000113993883,-2.400000113993883,-3.499999642372132
2022/01/29,950492,広島,34.3853,132.4553,-7.600000128149986,9.79999965056777,4.000000189989805
2022/01/29,950447,横浜,35.4437,139.638,-9.000000078231096,10.69999998435378,7.199999876320362
2022/01/29,950474,大阪,34.6937,135.5023,-7.999999914318323,8.00000037997961,1.5000002458691597
2022/01/29,950456,静岡,34.9756,138.3826,-7.300000172108412,8.400000166147947,3.100000321865082
2022/01/29,950483,神戸,34.6901,135.1956,-9.500000160187485,8.299999870359898,4.399999976158142
2022/01/29,950465,名古屋,35.1815,136.9066,-7.499999832361937,8.49999999627471,4.4999998062849045
2022/01/29,950421,東京,35.6895,139.6917,-6.199999712407589,10.999999940395355,6.900000385940075
2022/01/28,950456,静岡,34.9756,138.3826,-5.100000184029341,-0.2000001259148121,0.2999999560415745
2022/01/28,950447,横浜,35.4437,139.638,-4.600000102072954,-1.2000002898275852,2.0999996922910213
2022/01/28,950483,神戸,34.6901,135.1956,-7.499999832361937,0.800000037997961,1.6999999061226845
2022/01/28,950474,大阪,34.6937,135.5023,-6.500000134110451,0.7000002078711987,-0.599999912083149
2022/01/28,950492,広島,34.3853,132.4553,-8.60000029206276,3.000000026077032,2.1000001579523087
2022/01/28,950465,名古屋,35.1815,136.9066,-4.599999636411667,-0.8999998681247234,0.0999998301267623
2022/01/28,950421,東京,35.6895,139.6917,-3.899999894201756,0.3999997861683368,4.800000227987766
2022/01/27,950465,名古屋,35.1815,136.9066,-1.199999824166298,-4.000000189989805,-4.399999976158142
2022/01/27,950456,静岡,34.9756,138.3826,-2.7000000700354576,-3.699999768286944,-3.800000064074993
2022/01/27,950474,大阪,34.6937,135.5023,-2.499999944120645,-4.19999985024333,-4.19999985024333
2022/01/27,950483,神戸,34.6901,135.1956,-6.000000052154064,-3.2999999821186066,-3.5000001080334187
2022/01/27,950447,横浜,35.4437,139.638,-3.999999724328518,-1.7000003717839718,-0.5000000819563866
2022/01/27,950492,広島,34.3853,132.4553,-4.000000189989805,-3.100000321865082,-4.600000102072954
2022/01/27,950421,東京,35.6895,139.6917,-0.0999998301267623,-3.000000026077032,0.7000002078711987
2022/01/26,950447,横浜,35.4437,139.638,-2.599999774247408,0.1999996602535247,-0.5000000819563866
2022/01/26,950465,名古屋,35.1815,136.9066,-3.2999999821186066,0.3999997861683368,-3.5000001080334187
2022/01/26,950492,広島,34.3853,132.4553,-5.600000265985727,3.999999724328518,1.0999999940395355
2022/01/26,950474,大阪,34.6937,135.5023,-2.299999818205833,-1.39999995008111,-5.70000009611249
2022/01/26,950456,静岡,34.9756,138.3826,-2.499999944120645,-0.3999997861683368,-3.2999999821186066
2022/01/26,950421,東京,35.6895,139.6917,-1.6999999061226845,2.199999988079071,-1.2999996542930603
2022/01/26,950483,神戸,34.6901,135.1956,-6.399999838322401,2.599999774247408,-0.599999912083149
2022/01/25,950421,東京,35.6895,139.6917,-0.800000037997961,1.199999824166298,-0.2999999560415745
2022/01/25,950483,神戸,34.6901,135.1956,-1.600000075995922,-3.0999998562037945,-2.1000001579523087
2022/01/25,950465,名古屋,35.1815,136.9066,-1.600000075995922,-2.7000000700354576,-1.8000002019107342
2022/01/25,950492,広島,34.3853,132.4553,-3.4000002779066563,0.8999998681247234,-0.5000000819563866
2022/01/25,950456,静岡,34.9756,138.3826,0.0,-1.999999862164259,-3.2999999821186066
2022/01/25,950474,大阪,34.6937,135.5023,-1.39999995008111,-3.999999724328518,-4.4999998062849045
2022/01/25,950447,横浜,35.4437,139.638,-1.199999824166298,-2.0000003278255463,-1.5000002458691597
2022/01/24,950474,大阪,34.6937,135.5023,-0.5000000819563866,-1.7999997362494469,-3.000000026077032
2022/01/24,950447,横浜,35.4437,139.638,-2.7000000700354576,1.199999824166298,1.7999997362494469
2022/01/24,950465,名古屋,35.1815,136.9066,-2.79999990016222,1.4999997802078724,1.6999999061226845
2022/01/24,950492,広島,34.3853,132.4553,-1.3000001199543476,0.9999996982514858,-0.5000000819563866
2022/01/24,950456,静岡,34.9756,138.3826,-0.9000003337860107,0.0,-1.7999997362494469
2022/01/24,950483,神戸,34.6901,135.1956,-2.8999997302889824,-0.800000037997961,0.3999997861683368
2022/01/24,950421,東京,35.6895,139.6917,2.79999990016222,-2.400000113993883,-1.2999996542930603
2022/01/23,950492,広島,34.3853,132.4553,0.9999996982514858,-0.5000000819563866,-4.999999888241291
2022/01/23,950456,静岡,34.9756,138.3826,-0.9000003337860107,1.3000001199543476,-3.000000026077032
2022/01/23,950421,東京,35.6895,139.6917,2.3000002838671207,-0.6000003777444363,-1.0999999940395355
2022/01/23,950483,神戸,34.6901,135.1956,-1.600000075995922,-0.8999998681247234,-2.199999988079071
2022/01/23,950474,大阪,34.6937,135.5023,2.600000239908695,-3.699999768286944,-6.300000008195639
2022/01/23,950465,名古屋,35.1815,136.9066,-0.2999999560415745,0.2999999560415745,-2.7000000700354576
2022/01/23,950447,横浜,35.4437,139.638,0.4000002518296242,0.0,-3.900000359863043
2022/01/22,950492,広島,34.3853,132.4553,-1.9000000320374968,-1.39999995008111,-4.399999976158142
2022/01/22,950474,大阪,34.6937,135.5023,0.0,-5.399999674409628,-6.500000134110451
2022/01/22,950465,名古屋,35.1815,136.9066,-1.0999999940395355,-2.9000001959502697,-4.30000014603138
2022/01/22,950447,横浜,35.4437,139.638,-3.599999938160181,0.0999998301267623,-0.7000002078711987
2022/01/22,950456,静岡,34.9756,138.3826,-2.1000001579523087,-1.39999995008111,-3.0999998562037945
2022/01/22,950421,東京,35.6895,139.6917,2.3000002838671207,-2.3000002838671207,-1.6999999061226845
2022/01/22,950483,神戸,34.6901,135.1956,-4.4999998062849045,-2.299999818205833,-1.9000000320374968
2022/01/21,950447,横浜,35.4437,139.638,-0.8999998681247234,4.100000020116568,2.6999996043741703
2022/01/21,950456,静岡,34.9756,138.3826,0.6999997422099113,2.1000001579523087,-2.0999996922910213
2022/01/21,950421,東京,35.6895,139.6917,2.3000002838671207,2.599999774247408,3.700000233948231
2022/01/21,950465,名古屋,35.1815,136.9066,-0.5000000819563866,3.699999768286944,1.3000001199543476
2022/01/21,950483,神戸,34.6901,135.1956,-1.6999999061226845,1.39999995008111,1.999999862164259
2022/01/21,950492,広島,34.3853,132.4553,-1.6999999061226845,4.100000020116568,1.6999999061226845
2022/01/21,950474,大阪,34.6937,135.5023,-0.8999998681247234,3.5000001080334187,0.2000001259148121
2022/01/20,950456,静岡,34.9756,138.3826,-2.0000003278255463,-2.299999818205833,-6.599999964237213
2022/01/20,950421,東京,35.6895,139.6917,4.100000020116568,-4.100000020116568,0.6000003777444363
2022/01/20,950492,広島,34.3853,132.4553,-3.2999999821186066,-3.800000064074993,-6.200000178068876
2022/01/20,950474,大阪,34.6937,135.5023,0.8999998681247234,-5.999999586492777,-8.400000166147947
2022/01/20,950447,横浜,35.4437,139.638,-1.600000075995922,-2.400000113993883,-5.400000140070915
2022/01/20,950483,神戸,34.6901,135.1956,-4.900000058114529,-2.600000239908695,-1.9000000320374968
2022/01/20,950465,名古屋,35.1815,136.9066,-1.199999824166298,-3.2999999821186066,-4.900000058114529
2022/01/19,950465,名古屋,35.1815,136.9066,-2.79999990016222,-0.2999999560415745,0.6999997422099113
2022/01/19,950456,静岡,34.9756,138.3826,1.6999999061226845,-3.800000064074993,-2.599999774247408
2022/01/19,950421,東京,35.6895,139.6917,0.8999998681247234,0.0,4.800000227987766
2022/01/19,950492,広島,34.3853,132.4553,-3.100000321865082,-2.1000001579523087,-1.4999997802078724
2022/01/19,950447,横浜,35.4437,139.638,0.2999999560415745,-0.2999999560415745,2.299999818205833
2022/01/19,950483,神戸,34.6901,135.1956,-6.99999975040555,-2.199999988079071,2.7000000700354576
2022/01/19,950474,大阪,34.6937,135.5023,2.3000002838671207,-2.8999997302889824,-2.199999988079071
2022/01/18,950465,名古屋,35.1815,136.9066,0.2000001259148121,0.800000037997961,-1.0999999940395355
2022/01/18,950483,神戸,34.6901,135.1956,-2.79999990016222,0.800000037997961,-0.2000001259148121
2022/01/18,950421,東京,35.6895,139.6917,-2.1000001579523087,4.4999998062849045,4.30000014603138
2022/01/18,950492,広島,34.3853,132.4553,-2.1000001579523087,3.0999998562037945,-0.800000037997961
2022/01/18,950447,横浜,35.4437,139.638,-3.899999894201756,7.199999876320362,4.699999932199717
2022/01/18,950456,静岡,34.9756,138.3826,0.1999996602535247,0.4000002518296242,-0.8999998681247234
2022/01/18,950474,大阪,34.6937,135.5023,0.2999999560415745,1.0999999940395355,-1.9000000320374968
2022/01/17,950421,東京,35.6895,139.6917,-3.000000026077032,8.299999870359898,2.500000409781933
2022/01/17,950447,横浜,35.4437,139.638,-9.09999990835786,7.599999662488699,2.299999818205833
2022/01/17,950474,大阪,34.6937,135.5023,3.2999999821186066,-0.1999996602535247,-5.799999926239252
2022/01/17,950465,名古屋,35.1815,136.9066,-4.799999762326479,4.100000020116568,-1.999999862164259
2022/01/17,950492,広島,34.3853,132.4553,-9.09999990835786,8.200000040233135,-1.4999997802078724
2022/01/17,950456,静岡,34.9756,138.3826,-2.400000113993883,3.000000026077032,-2.7000000700354576
2022/01/17,950483,神戸,34.6901,135.1956,-11.29999989643693,4.399999976158142,-2.9000001959502697
2022/01/16,950492,広島,34.3853,132.4553,-14.400000218302011,10.299999732524157,4.399999976158142
2022/01/16,950421,東京,35.6895,139.6917,-1.9000000320374968,1.999999862164259,1.9000000320374968
2022/01/16,950447,横浜,35.4437,139.638,-5.70000009611249,3.0999998562037945,1.6999999061226845
2022/01/16,950483,神戸,34.6901,135.1956,-9.30000003427267,1.999999862164259,1.600000075995922
2022/01/16,950456,静岡,34.9756,138.3826,-6.100000347942114,2.0000003278255463,-0.599999912083149
2022/01/16,950474,大阪,34.6937,135.5023,-5.099999718368053,5.900000222027302,1.600000075995922
2022/01/16,950465,名古屋,35.1815,136.9066,-3.399999812245369,-0.0999998301267623,-2.400000113993883
2022/01/15,950474,大阪,34.6937,135.5023,-3.000000026077032,3.2999999821186066,-2.7000000700354576
2022/01/15,950456,静岡,34.9756,138.3826,-4.100000020116568,3.5000001080334187,-1.7999997362494469
2022/01/15,950483,神戸,34.6901,135.1956,-7.999999914318323,4.799999762326479,0.2000001259148121
2022/01/15,950465,名古屋,35.1815,136.9066,-2.8999997302889824,2.199999988079071,-3.000000026077032
2022/01/15,950421,東京,35.6895,139.6917,-3.899999894201756,5.899999756366015,3.100000321865082
2022/01/15,950492,広島,34.3853,132.4553,-5.799999926239252,4.299999680370092,-1.0999999940395355
2022/01/15,950447,横浜,35.4437,139.638,-1.999999862164259,3.199999686330557,-2.400000113993883
2022/01/14,950421,東京,35.6895,139.6917,0.2999999560415745,-4.100000020116568,2.9000001959502697
2022/01/14,950465,名古屋,35.1815,136.9066,-1.2999996542930603,-4.600000102072954,0.0999998301267623
2022/01/14,950492,広島,34.3853,132.4553,-4.999999888241291,0.1999996602535247,1.9000000320374968
2022/01/14,950456,静岡,34.9756,138.3826,-1.5000002458691597,-3.599999938160181,0.2000001259148121
2022/01/14,950483,神戸,34.6901,135.1956,-4.699999932199717,-2.199999988079071,3.200000151991844
2022/01/14,950447,横浜,35.4437,139.638,-1.600000075995922,-3.900000359863043,0.800000037997961
2022/01/14,950474,大阪,34.6937,135.5023,-2.599999774247408,-2.999999560415745,0.2000001259148121
2022/01/13,950492,広島,34.3853,132.4553,-0.7000002078711987,-4.600000102072954,-7.199999876320362
2022/01/13,950456,静岡,34.9756,138.3826,3.800000064074993,-6.899999920278788,-6.800000090152025
2022/01/13,950465,名古屋,35.1815,136.9066,1.9000000320374968,-4.699999932199717,-4.699999932199717
2022/01/13,950474,大阪,34.6937,135.5023,7.000000216066837,-8.39999970048666,-7.499999832361937
2022/01/13,950447,横浜,35.4437,139.638,7.300000172108412,-7.000000216066837,-3.5000001080334187
2022/01/13,950483,神戸,34.6901,135.1956,-4.100000020116568,0.5000000819563866,-3.800000064074993
2022/01/13,950421,東京,35.6895,139.6917,5.2999998442828655,-5.000000353902578,0.9000003337860107
2022/01/12,950474,大阪,34.6937,135.5023,1.5000002458691597,-3.499999642372132,0.599999912083149
2022/01/12,950465,名古屋,35.1815,136.9066,-1.999999862164259,-0.800000037997961,3.599999938160181
2022/01/12,950447,横浜,35.4437,139.638,-3.0999998562037945,1.7999997362494469,4.999999888241291
2022/01/12,950483,神戸,34.6901,135.1956,-4.100000020116568,-1.0999999940395355,5.2999998442828655
2022/01/12,950456,静岡,34.9756,138.3826,0.0999998301267623,-1.7999997362494469,3.200000151991844
2022/01/12,950421,東京,35.6895,139.6917,-0.3999997861683368,-2.1000001579523087,3.700000233948231
2022/01/12,950492,広島,34.3853,132.4553,-1.9000000320374968,-3.4000002779066563,-0.0999998301267623
2022/01/11,950465,名古屋,35.1815,136.9066,0.2999999560415745,-1.199999824166298,0.5000000819563866
2022/01/11,950492,広島,34.3853,132.4553,-2.0000003278255463,-1.2000002898275852,-1.39999995008111
2022/01/11,950483,神戸,34.6901,135.1956,-5.59999980032444,0.8999998681247234,1.999999862164259
2022/01/11,950474,大阪,34.6937,135.5023,3.0999998562037945,-4.299999680370092,-2.299999818205833
2022/01/11,950456,静岡,34.9756,138.3826,1.9000000320374968,-2.0999996922910213,0.2000001259148121
2022/01/11,950447,横浜,35.4437,139.638,-5.2999998442828655,-0.1000002957880497,-0.5000000819563866
2022/01/11,950421,東京,35.6895,139.6917,-0.5000000819563866,0.0999998301267623,4.30000014603138
2022/01/10,950456,静岡,34.9756,138.3826,-0.1000002957880497,0.5000000819563866,2.79999990016222
2022/01/10,950492,広島,34.3853,132.4553,3.899999894201756,-4.399999976158142,0.0999998301267623
2022/01/10,950447,横浜,35.4437,139.638,2.499999944120645,-2.1000001579523087,1.39999995008111
2022/01/10,950465,名古屋,35.1815,136.9066,2.800000365823508,-3.5000001080334187,1.199999824166298
2022/01/10,950483,神戸,34.6901,135.1956,0.2000001259148121,-3.5000001080334187,1.39999995008111
2022/01/10,950474,大阪,34.6937,135.5023,2.7000000700354576,-2.199999988079071,1.600000075995922
2022/01/10,950421,東京,35.6895,139.6917,2.7000000700354576,-0.6000003777444363,4.500000271946192
2022/01/09,950492,広島,34.3853,132.4553,-1.0999999940395355,-1.3000001199543476,4.999999888241291
2022/01/09,950483,神戸,34.6901,135.1956,-1.9000000320374968,-2.9000001959502697,4.900000058114529
2022/01/09,950447,横浜,35.4437,139.638,-1.999999862164259,-1.3000001199543476,4.999999888241291
2022/01/09,950421,東京,35.6895,139.6917,-2.199999988079071,1.199999824166298,9.200000204145908
2022/01/09,950474,大阪,34.6937,135.5023,-1.6999999061226845,-0.599999912083149,5.70000009611249
2022/01/09,950465,名古屋,35.1815,136.9066,-0.1999996602535247,-2.199999988079071,3.599999938160181
2022/01/09,950456,静岡,34.9756,138.3826,-2.9000001959502697,0.2000001259148121,4.200000315904617
2022/01/08,950456,静岡,34.9756,138.3826,-0.4000002518296242,1.5000002458691597,-0.599999912083149
2022/01/08,950465,名古屋,35.1815,136.9066,0.4000002518296242,0.3999997861683368,-0.4000002518296242
2022/01/08,950447,横浜,35.4437,139.638,2.600000239908695,-1.600000075995922,-3.700000233948231
2022/01/08,950483,神戸,34.6901,135.1956,3.5000001080334187,-5.100000184029341,-6.099999882280827
2022/01/08,950474,大阪,34.6937,135.5023,3.2999999821186066,-3.0999998562037945,-3.800000064074993
2022/01/08,950492,広島,34.3853,132.4553,3.199999686330557,-2.1000001579523087,-5.2999998442828655
2022/01/08,950421,東京,35.6895,139.6917,2.1000001579523087,-1.3000001199543476,-1.2999996542930603
2022/01/07,950474,大阪,34.6937,135.5023,3.4000002779066563,-3.499999642372132,-3.2999999821186066
2022/01/07,950465,名古屋,35.1815,136.9066,1.6999999061226845,-2.400000113993883,-2.7000000700354576
2022/01/07,950492,広島,34.3853,132.4553,1.999999862164259,-1.9000000320374968,-1.6999999061226845
2022/01/07,950447,横浜,35.4437,139.638,-0.599999912083149,-0.2000001259148121,-1.5000002458691597
2022/01/07,950421,東京,35.6895,139.6917,1.3000001199543476,-2.0000003278255463,-1.199999824166298
2022/01/07,950456,静岡,34.9756,138.3826,0.3999997861683368,-0.3999997861683368,-1.39999995008111
2022/01/07,950483,神戸,34.6901,135.1956,0.2999999560415745,-2.600000239908695,-2.1000001579523087
2022/01/06,950492,広島,34.3853,132.4553,0.3999997861683368,0.3999997861683368,-4.699999932199717
2022/01/06,950465,名古屋,35.1815,136.9066,-2.599999774247408,1.39999995008111,-3.0999998562037945
2022/01/06,950483,神戸,34.6901,135.1956,-0.0999998301267623,-1.199999824166298,-3.200000151991844
2022/01/06,950421,東京,35.6895,139.6917,-0.3999997861683368,2.299999818205833,-0.2999999560415745
2022/01/06,950474,大阪,34.6937,135.5023,0.0,0.5000000819563866,-3.200000151991844
2022/01/06,950456,静岡,34.9756,138.3826,-3.4000002779066563,2.9000001959502697,-1.199999824166298
2022/01/06,950447,横浜,35.4437,139.638,-0.800000037997961,2.599999774247408,-0.4000002518296242
2022/01/05,950474,大阪,34.6937,135.5023,0.2999999560415745,-4.09999955445528,-3.899999894201756
2022/01/05,950421,東京,35.6895,139.6917,-0.9999996982514858,-1.0999999940395355,-0.9999996982514858
2022/01/05,950465,名古屋,35.1815,136.9066,-2.0999996922910213,-2.9000001959502697,-4.100000020116568
2022/01/05,950492,広島,34.3853,132.4553,0.2999999560415745,-3.100000321865082,-3.200000151991844
2022/01/05,950447,横浜,35.4437,139.638,-1.6999999061226845,0.1999996602535247,-2.1000001579523087
2022/01/05,950456,静岡,34.9756,138.3826,-1.0000001639127731,-1.4999997802078724,-5.70000009611249
2022/01/05,950483,神戸,34.6901,135.1956,-2.7000000700354576,-1.999999862164259,-1.0999999940395355
2022/01/04,950474,大阪,34.6937,135.5023,-2.79999990016222,-2.599999774247408,-1.600000075995922
2022/01/04,950421,東京,35.6895,139.6917,-7.1000000461936,0.599999912083149,1.9000000320374968
2022/01/04,950456,静岡,34.9756,138.3826,-3.599999938160181,-3.199999686330557,-3.0999998562037945
2022/01/04,950447,横浜,35.4437,139.638,-4.900000058114529,-1.3000001199543476,-1.0000001639127731
2022/01/04,950492,広島,34.3853,132.4553,-2.3000002838671207,-4.100000020116568,-2.499999944120645
2022/01/04,950465,名古屋,35.1815,136.9066,-3.2999999821186066,-3.5000001080334187,-2.499999944120645
2022/01/04,950483,神戸,34.6901,135.1956,-3.999999724328518,-4.399999976158142,-2.199999988079071
2022/01/03,950447,横浜,35.4437,139.638,-2.8999997302889824,-3.5000001080334187,0.4999996162950992
2022/01/03,950465,名古屋,35.1815,136.9066,-3.699999768286944,-4.100000020116568,1.39999995008111
2022/01/03,950456,静岡,34.9756,138.3826,-2.7000000700354576,-4.999999888241291,1.0000001639127731
2022/01/03,950421,東京,35.6895,139.6917,-1.9000000320374968,-3.900000359863043,2.7000000700354576
2022/01/03,950474,大阪,34.6937,135.5023,-0.2000001259148121,-3.899999894201756,-0.7000002078711987
2022/01/03,950492,広島,34.3853,132.4553,-5.100000184029341,-4.900000058114529,0.2999999560415745
2022/01/03,950483,神戸,34.6901,135.1956,-1.0000001639127731,-9.399999864399431,-0.2999999560415745
2022/01/02,950456,静岡,34.9756,138.3826,-1.5000002458691597,-6.899999920278788,-1.600000075995922
2022/01/02,950474,大阪,34.6937,135.5023,-2.199999988079071,-5.399999674409628,0.0
2022/01/02,950465,名古屋,35.1815,136.9066,-1.999999862164259,-5.799999926239252,-0.800000037997961
2022/01/02,950447,横浜,35.4437,139.638,-3.000000026077032,-4.700000397861004,0.599999912083149
2022/01/02,950421,東京,35.6895,139.6917,-3.999999724328518,-3.800000064074993,3.800000064074993
2022/01/02,950483,神戸,34.6901,135.1956,-1.3000001199543476,-9.89999994635582,-2.400000113993883
2022/01/02,950492,広島,34.3853,132.4553,-0.7000002078711987,-9.09999990835786,-4.100000020116568
2022/01/01,950483,神戸,34.6901,135.1956,0.0,0.0,0.0
2022/01/01,950474,大阪,34.6937,135.5023,0.0,0.0,0.0
2022/01/01,950456,静岡,34.9756,138.3826,0.0,0.0,0.0
2022/01/01,950492,広島,34.3853,132.4553,0.0,0.0,0.0
2022/01/01,950465,名古屋,35.1815,136.9066,0.0,0.0,0.0
2022/01/01,950421,東京,35.6895,139.6917,0.0,0.0,0.0
2022/01/01,950447,横浜,35.4437,139.638,0.0,0.0,0.0
2021/12/31,950421,東京,35.6895,139.6917,-7.499999832361937,-8.799999952316284,7.199999876320362
2021/12/31,950447,横浜,35.4437,139.638,1.2999996542930603,3.999999724328518,4.600000102072954
2021/12/31,950465,名古屋,35.1815,136.9066,-17.80000003054738,-9.700000286102297,-5.900000222027302
2021/12/31,950492,広島,34.3853,132.4553,-32.20000024884939,-14.700000174343586,-22.40000013262033
2021/12/31,950474,大阪,34.6937,135.5023,-9.40000033006072,-2.400000113993883,-7.299999706447124
2021/12/31,950483,神戸,34.6901,135.1956,-24.999999906867743,-8.200000040233135,-9.500000160187485
2021/12/31,950456,静岡,34.9756,138.3826,-25.49999998882413,-13.400000054389238,-7.200000341981649
2021/12/30,950447,横浜,35.4437,139.638,6.899999920278788,3.399999812245369,5.400000140070915
2021/12/30,950483,神戸,34.6901,135.1956,-21.699999924749136,-4.600000102072954,-10.900000110268593
2021/12/30,950474,大阪,34.6937,135.5023,-7.700000423938036,-3.0999998562037945,-8.299999870359898
2021/12/30,950421,東京,35.6895,139.6917,-4.799999762326479,-9.89999994635582,4.799999762326479
2021/12/30,950465,名古屋,35.1815,136.9066,-15.999999828636646,-10.199999902397394,-7.300000172108412
2021/12/30,950456,静岡,34.9756,138.3826,-27.199999894946814,-13.400000054389238,-6.800000090152025
2021/12/30,950492,広島,34.3853,132.4553,-31.700000166893005,-15.10000042617321,-23.30000000074505
2021/12/29,950465,名古屋,35.1815,136.9066,-19.79999989271164,-9.700000286102297,-4.699999932199717
2021/12/29,950483,神戸,34.6901,135.1956,-20.5999999307096,-11.89999980852008,-14.100000262260435
2021/12/29,950492,広島,34.3853,132.4553,-36.50000039488077,-12.700000312179329,-20.299999974668022
2021/12/29,950421,東京,35.6895,139.6917,-5.899999756366015,-11.19999960064888,6.000000052154064
2021/12/29,950447,横浜,35.4437,139.638,1.199999824166298,6.599999964237213,0.5000000819563866
2021/12/29,950456,静岡,34.9756,138.3826,-24.90000007674098,-15.899999998509884,-8.49999999627471
2021/12/29,950474,大阪,34.6937,135.5023,-9.40000033006072,-6.300000008195639,-7.299999706447124
2021/12/28,950492,広島,34.3853,132.4553,-32.70000033080578,-11.200000066310167,-17.69999973475933
2021/12/28,950483,神戸,34.6901,135.1956,-23.59999995678664,-10.199999902397394,-10.600000154227018
2021/12/28,950447,横浜,35.4437,139.638,-1.2000002898275852,7.900000084191561,4.30000014603138
